fecha,id_cliente,id_producto,unidades,precio_unitario
2025-10-21,1981,25.0,8,60.71
2025-10-21,1269,19.0,1,22.65
2025-10-21,1162,24.0,5,148.42
2025-10-21,1827,40.0,8,22.73
2025-10-21,1880,30.0,2,80.26
2025-10-21,1324,16.0,4,122.95
2025-10-21,1607,33.0,9,149.06
2025-10-21,1365,43.0,2,49.8
2025-10-21,1042,12.0,6,70.54
2025-10-21,1942,13.0,5,102.83
2025-10-21,1905,12.0,3,115.87
2025-10-21,1982,43.0,3,11.3
2025-10-21,1061,15.0,1,53.05
2025-10-21,1259,42.0,8,117.15
2025-10-21,1632,36.0,8,38.2
2025-10-21,1761,5.0,6,6.49
2025-10-21,1005,44.0,5,134.02
2025-10-21,1055,44.0,9,95.26
2025-10-21,1001,30.0,9,62.17
2025-10-21,1946,11.0,4,108.62
2025-10-21,1659,6.0,3,27.54
2025-10-21,1736,27.0,4,132.58
2025-10-21,1513,8.0,9,123.41
2025-10-21,1336,28.0,8,76.83
2025-10-21,1813,18.0,6,122.75
2025-10-21,1145,20.0,3,111.87
2025-10-21,1097,17.0,9,126.31
2025-10-21,1001,13.0,3,11.0
2025-10-21,1040,8.0,2,108.44
2025-10-21,1382,31.0,2,88.97
2025-10-21,1865,39.0,8,139.97
2025-10-21,1698,40.0,8,91.08
2025-10-21,1803,30.0,1,113.17
2025-10-21,1303,30.0,7,16.32
2025-10-21,1474,36.0,4,12.01
2025-10-21,1777,38.0,1,21.21
2025-10-21,1544,23.0,5,113.26
2025-10-21,1403,21.0,9,17.55
2025-10-21,1260,49.0,3,60.72
2025-10-21,1027,10.0,4,130.79
2025-10-21,1742,44.0,5,148.56
2025-10-21,1041,12.0,4,25.8
2025-10-21,1881,40.0,4,13.86
2025-10-21,1892,21.0,2,21.59
2025-10-21,1383,42.0,7,83.74
2025-10-21,1662,22.0,5,6.51
2025-10-21,1531,47.0,1,71.97
2025-10-21,1226,12.0,6,55.99
2025-10-21,1707,39.0,3,121.37
2025-10-21,1076,18.0,4,48.93
2025-10-21,1693,47.0,7,78.45
2025-10-21,1015,37.0,6,129.95
2025-10-21,1340,3.0,4,119.93
2025-10-21,1546,1.0,6,125.21
2025-10-21,1528,5.0,1,133.18
2025-10-21,1441,20.0,6,35.59
2025-10-21,1279,3.0,-5,112.02
2025-10-21,1185,1.0,2,117.02
2025-10-21,1134,12.0,2,104.48
2025-10-21,1942,34.0,8,86.36
2025-10-21,1970,4.0,2,27.73
2025-10-21,1875,22.0,8,148.48
2025-10-21,1900,2.0,5,108.24
2025-10-21,1091,43.0,3,32.58
2025-10-21,1703,37.0,6,91.02
2025-10-21,1742,34.0,2,35.9
2025-10-21,1146,49.0,8,8.72
2025-10-21,1737,,6,
2025-10-21,1856,46.0,6,131.25
2025-10-21,1237,45.0,8,97.81
2025-10-21,1185,43.0,6,143.36
2025-10-21,1163,46.0,4,137.19
2025-10-21,1351,3.0,2,46.87
2025-10-21,1229,11.0,4,137.74
2025-10-21,1447,32.0,5,142.28
2025-10-21,1656,31.0,9,19.85
2025-10-21,1393,8.0,3,87.92
2025-10-21,1119,45.0,1,82.44
2025-10-21,1879,8.0,4,11.31
2025-10-21,1026,20.0,6,75.15
2025-10-21,1477,6.0,2,62.64
